Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
10762,24,70000,MORTGAGE,2.0,EDUCATION,6000,15.23,0,0.09,N,4
13945,24,98518,MORTGAGE,8.0,VENTURE,10000,8.59,0,0.1,N,3
24941,32,78096,MORTGAGE,4.0,EDUCATION,10000,10.99,0,0.13,N,5
14342,25,105000,MORTGAGE,3.0,VENTURE,16000,8.49,0,0.15,N,4
22832,32,93158,RENT,16.0,HOMEIMPROVEMENT,7800,16.29,0,0.08,N,6
5599,25,76344,RENT,2.0,HOMEIMPROVEMENT,5000,9.63,0,0.07,N,2
9290,21,26400,RENT,2.0,EDUCATION,5000,13.49,0,0.19,Y,2
15989,23,90000,MORTGAGE,7.0,EDUCATION,8000,10.36,0,0.09,N,3
10355,24,67000,MORTGAGE,0.0,DEBTCONSOLIDATION,4000,7.49,0,0.06,N,3
3637,25,30004,RENT,3.0,DEBTCONSOLIDATION,3800,14.84,1,0.13,N,2
20597,27,130000,RENT,3.0,MEDICAL,10000,11.49,0,0.08,N,10
24956,35,78750,MORTGAGE,3.0,DEBTCONSOLIDATION,10750,12.23,0,0.14,N,8
27394,29,138000,MORTGAGE,0.0,EDUCATION,25000,13.06,0,0.18,Y,10
18296,31,120000,RENT,7.0,HOMEIMPROVEMENT,21600,19.03,0,0.18,Y,5
29612,38,47000,RENT,2.0,VENTURE,3000,,0,0.06,N,11
599,23,45000,RENT,4.0,PERSONAL,20000,10.25,1,0.44,N,2
20276,27,65000,RENT,9.0,PERSONAL,4000,6.99,0,0.06,N,5
21924,35,88020,RENT,6.0,PERSONAL,6000,15.37,0,0.07,Y,8
1652,26,96000,RENT,4.0,PERSONAL,1500,,0,0.02,Y,2
26406,32,30000,RENT,5.0,EDUCATION,14300,13.49,1,0.48,N,8
8106,23,68400,RENT,7.0,EDUCATION,7200,14.72,0,0.11,N,2
1893,26,30000,RENT,9.0,VENTURE,2000,11.49,0,0.07,N,3
7833,24,55000,MORTGAGE,1.0,MEDICAL,5225,9.91,0,0.1,N,4
31581,41,109920,MORTGAGE,18.0,DEBTCONSOLIDATION,20000,13.35,0,0.18,Y,17
27281,34,130000,MORTGAGE,5.0,MEDICAL,6450,13.23,0,0.05,N,7
22886,28,26000,RENT,7.0,VENTURE,8000,11.36,1,0.31,N,5
20746,27,38250,RENT,1.0,MEDICAL,5000,7.51,0,0.13,N,5
262,21,15000,OWN,0.0,HOMEIMPROVEMENT,6200,7.9,1,0.41,N,2
375,26,160000,RENT,6.0,PERSONAL,25000,12.23,0,0.16,Y,4
18350,33,57492,RENT,1.0,MEDICAL,20000,12.53,1,0.35,N,10
20341,29,40000,MORTGAGE,13.0,VENTURE,1400,5.99,0,0.04,N,9
1466,23,31500,RENT,7.0,EDUCATION,1200,8.88,0,0.04,N,2
12615,25,84000,MORTGAGE,4.0,DEBTCONSOLIDATION,8500,6.62,0,0.1,N,4
13543,23,34188,OWN,,VENTURE,3200,7.14,0,0.09,N,3
16226,23,135000,MORTGAGE,1.0,EDUCATION,12500,15.99,0,0.09,N,4
5696,24,46000,MORTGAGE,2.0,DEBTCONSOLIDATION,10075,12.42,0,0.22,N,2
17627,24,80000,MORTGAGE,8.0,VENTURE,5000,15.62,0,0.06,N,2
29643,38,34800,MORTGAGE,2.0,PERSONAL,6250,7.49,0,0.18,N,16
26538,30,105000,MORTGAGE,0.0,VENTURE,6000,14.72,0,0.06,Y,10
29288,39,58000,RENT,5.0,EDUCATION,21000,10.83,1,0.36,N,16
31446,40,110000,RENT,6.0,HOMEIMPROVEMENT,13000,9.91,0,0.12,N,17
941,22,24000,MORTGAGE,1.0,VENTURE,5000,14.65,1,0.21,N,4
27100,34,14400,RENT,4.0,DEBTCONSOLIDATION,1500,12.61,0,0.1,Y,9
9663,26,63000,MORTGAGE,10.0,MEDICAL,3500,7.68,0,0.06,N,4
19730,29,35568,MORTGAGE,5.0,DEBTCONSOLIDATION,3975,10.99,0,0.11,N,7
19041,27,69000,RENT,1.0,MEDICAL,2000,6.99,0,0.03,N,5
15882,22,75000,RENT,1.0,VENTURE,19200,,0,0.26,N,2
13353,26,90000,MORTGAGE,3.0,PERSONAL,3200,13.22,0,0.04,N,4
10905,25,70000,MORTGAGE,9.0,MEDICAL,12800,13.11,0,0.18,Y,4
18186,27,16000,OTHER,1.0,DEBTCONSOLIDATION,5750,,1,0.36,Y,8
22966,30,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,7000,7.49,0,0.12,N,8
30643,40,61500,RENT,3.0,PERSONAL,8000,11.48,0,0.13,N,17
21710,34,50000,RENT,5.0,PERSONAL,6000,9.91,0,0.12,N,8
29095,31,29000,RENT,14.0,HOMEIMPROVEMENT,15075,,1,0.52,N,7
6578,23,48500,RENT,1.0,MEDICAL,6000,9.32,0,0.12,N,3
19183,31,78100,RENT,4.0,MEDICAL,2425,5.42,0,0.03,N,10
20690,27,42000,OWN,3.0,PERSONAL,8500,10.38,0,0.2,N,7
28004,27,56525,MORTGAGE,4.0,MEDICAL,12000,15.95,1,0.18,N,10
32174,40,55000,RENT,14.0,EDUCATION,18000,7.88,1,0.33,N,14
28619,28,47004,MORTGAGE,12.0,MEDICAL,10000,13.61,1,0.21,N,10
23628,31,65000,MORTGAGE,15.0,VENTURE,30000,12.69,0,0.46,N,9
298,25,174708,RENT,9.0,VENTURE,9000,10.59,0,0.05,N,3
30618,37,54000,MORTGAGE,21.0,DEBTCONSOLIDATION,25000,15.57,1,0.46,Y,16
29474,40,19200,RENT,2.0,VENTURE,1800,11.99,0,0.09,N,13
20207,32,42000,RENT,6.0,PERSONAL,4000,11.12,0,0.1,N,5
17241,25,50000,MORTGAGE,9.0,VENTURE,6400,8.32,0,0.13,N,4
7977,26,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,13000,13.98,0,0.24,Y,3
11463,21,45000,RENT,5.0,VENTURE,4000,12.87,0,0.09,Y,2
2035,21,35360,RENT,1.0,EDUCATION,2200,7.49,0,0.06,N,2
20423,34,40000,OWN,7.0,MEDICAL,4200,6.76,0,0.1,N,7
10450,23,52700,MORTGAGE,7.0,MEDICAL,8000,16.29,1,0.13,Y,2
21546,27,31200,RENT,0.0,VENTURE,6000,13.49,0,0.19,Y,7
10164,21,37740,RENT,0.0,DEBTCONSOLIDATION,9600,13.11,0,0.25,Y,4
18542,31,121000,RENT,15.0,HOMEIMPROVEMENT,18400,,0,0.15,Y,10
10291,25,66000,MORTGAGE,0.0,HOMEIMPROVEMENT,18500,12.21,0,0.28,N,2
17883,29,74000,RENT,2.0,DEBTCONSOLIDATION,30750,,1,0.42,N,6
13397,26,18144,RENT,2.0,PERSONAL,2675,9.91,0,0.15,N,4
19896,27,85500,RENT,1.0,EDUCATION,11000,15.99,1,0.13,N,6
32452,62,51600,RENT,2.0,PERSONAL,8525,6.54,0,0.17,N,24
14220,24,45871,RENT,5.0,HOMEIMPROVEMENT,14400,,1,0.31,Y,3
8844,23,60000,MORTGAGE,6.0,VENTURE,10000,5.42,0,0.17,N,4
24746,33,75000,MORTGAGE,13.0,VENTURE,4000,14.11,0,0.05,N,7
6828,22,68250,RENT,4.0,EDUCATION,6000,19.13,0,0.09,Y,3
7130,24,65000,RENT,0.0,DEBTCONSOLIDATION,7000,11.83,0,0.11,N,2
27988,29,84000,MORTGAGE,1.0,HOMEIMPROVEMENT,20000,11.83,0,0.24,N,6
7954,22,52800,RENT,3.0,PERSONAL,7000,17.58,0,0.13,N,3
20469,31,30000,RENT,,MEDICAL,4800,12.42,0,0.16,N,8
16626,25,60000,MORTGAGE,2.0,EDUCATION,10000,12.21,0,0.17,N,3
29322,41,75000,RENT,1.0,PERSONAL,20000,11.14,0,0.27,N,11
13990,23,100000,MORTGAGE,7.0,MEDICAL,25000,11.71,0,0.25,N,3
3144,22,30000,RENT,3.0,VENTURE,3500,14.22,1,0.12,N,4
18028,30,200000,MORTGAGE,5.0,PERSONAL,20000,11.48,0,0.1,N,7
14547,25,110000,MORTGAGE,5.0,VENTURE,1200,13.49,0,0.01,N,4
7371,24,52800,MORTGAGE,8.0,DEBTCONSOLIDATION,3600,7.9,0,0.07,N,3
28849,27,82500,MORTGAGE,3.0,DEBTCONSOLIDATION,11100,8.94,0,0.13,N,7
5594,25,45000,MORTGAGE,0.0,VENTURE,7500,10.39,0,0.17,N,3
26157,31,97000,MORTGAGE,6.0,DEBTCONSOLIDATION,12000,7.66,0,0.12,N,6
14466,22,108000,OWN,2.0,VENTURE,8000,15.27,0,0.07,Y,2
28258,32,130000,MORTGAGE,0.0,EDUCATION,12000,8.59,0,0.09,N,5
27862,31,325000,MORTGAGE,4.0,MEDICAL,10000,5.99,0,0.03,N,7
21615,29,32004,RENT,1.0,HOMEIMPROVEMENT,6000,15.7,1,0.19,N,9
2076,26,18000,RENT,1.0,VENTURE,2400,13.06,1,0.13,Y,2
4103,24,40000,MORTGAGE,6.0,VENTURE,10000,9.91,0,0.25,N,3
7493,23,48000,RENT,0.0,PERSONAL,6800,6.54,1,0.14,N,4
5968,24,48000,RENT,7.0,MEDICAL,5600,11.14,0,0.12,N,3
32440,66,54000,RENT,3.0,MEDICAL,8000,16.02,0,0.15,Y,26
15470,25,138000,OWN,9.0,MEDICAL,21600,,0,0.16,N,4
23988,29,68004,MORTGAGE,13.0,PERSONAL,3500,12.21,0,0.05,N,9
20350,27,40000,MORTGAGE,6.0,HOMEIMPROVEMENT,4200,5.99,0,0.1,N,5
27149,28,125000,MORTGAGE,0.0,VENTURE,7500,7.49,0,0.06,N,7
32240,44,38400,MORTGAGE,4.0,HOMEIMPROVEMENT,6825,8.9,0,0.18,N,11
17965,28,225000,MORTGAGE,8.0,PERSONAL,16800,13.92,0,0.07,Y,5
6754,25,95000,RENT,3.0,DEBTCONSOLIDATION,7100,6.99,0,0.07,N,2
2575,22,32400,RENT,5.0,PERSONAL,3000,16.45,0,0.09,N,3
14389,25,30000,OWN,3.0,HOMEIMPROVEMENT,11500,11.36,0,0.38,N,4
16284,21,25000,OWN,0.0,EDUCATION,8800,9.33,0,0.35,N,3
4042,24,65000,RENT,1.0,MEDICAL,4000,5.42,0,0.06,N,2
17751,23,75000,RENT,0.0,VENTURE,6000,11.48,0,0.08,N,2
12853,24,85000,MORTGAGE,3.0,HOMEIMPROVEMENT,12000,7.51,0,0.14,N,4
4078,24,81996,RENT,1.0,DEBTCONSOLIDATION,4000,12.53,0,0.05,N,4
14246,25,61000,RENT,1.0,PERSONAL,14400,12.53,0,0.24,N,2
7754,25,54900,MORTGAGE,2.0,HOMEIMPROVEMENT,3000,10.99,0,0.05,N,2
14166,26,30000,OWN,3.0,VENTURE,1925,6.03,0,0.06,N,3
25216,29,75000,MORTGAGE,8.0,PERSONAL,12000,13.16,1,0.16,Y,7
9462,25,62000,MORTGAGE,6.0,DEBTCONSOLIDATION,6000,7.88,0,0.1,N,4
15960,22,4800,RENT,1.0,PERSONAL,1800,14.84,1,0.38,Y,2
19162,32,45000,RENT,3.0,PERSONAL,2400,12.42,0,0.05,N,6
4603,25,116000,RENT,5.0,DEBTCONSOLIDATION,10000,14.26,0,0.09,Y,4
21316,28,28089,RENT,0.0,PERSONAL,5500,12.22,0,0.2,Y,5
14252,23,102000,OWN,7.0,EDUCATION,15000,8.94,0,0.15,N,3
1985,22,30000,MORTGAGE,0.0,EDUCATION,7000,7.29,0,0.23,N,3
20245,29,44000,RENT,1.0,EDUCATION,4000,12.36,1,0.09,Y,8
7774,22,54996,MORTGAGE,3.0,EDUCATION,12000,9.63,0,0.22,N,2
9726,26,30500,RENT,1.0,PERSONAL,8600,14.96,1,0.28,Y,4
16709,22,35000,RENT,1.0,EDUCATION,2400,,0,0.07,Y,4
16156,23,72000,MORTGAGE,6.0,HOMEIMPROVEMENT,12000,13.61,1,0.17,N,4
15560,24,145000,MORTGAGE,4.0,DEBTCONSOLIDATION,20000,11.36,0,0.14,N,3
10530,21,32400,RENT,1.0,EDUCATION,10000,11.48,1,0.31,N,2
31596,38,28800,OWN,23.0,VENTURE,13000,8.32,0,0.45,N,12
22778,28,58000,MORTGAGE,11.0,DEBTCONSOLIDATION,6700,9.99,0,0.12,N,5
12172,23,74000,MORTGAGE,5.0,DEBTCONSOLIDATION,25975,,1,0.35,N,2
28252,30,53000,RENT,4.0,DEBTCONSOLIDATION,12000,6.03,0,0.23,N,5
4054,21,70000,RENT,5.0,EDUCATION,4000,7.9,0,0.06,N,2
18621,29,77000,RENT,3.0,MEDICAL,17600,13.48,0,0.23,N,8
30017,47,44000,OWN,3.0,HOMEIMPROVEMENT,4000,11.14,0,0.09,N,16
5229,23,44496,MORTGAGE,2.0,VENTURE,3500,,0,0.08,N,4
12370,22,74000,MORTGAGE,1.0,VENTURE,25000,14.38,1,0.34,Y,3
20955,29,46296,RENT,14.0,EDUCATION,8800,14.42,0,0.19,N,7
13666,22,60000,RENT,6.0,VENTURE,13000,9.99,0,0.22,N,4
7454,22,53000,MORTGAGE,6.0,DEBTCONSOLIDATION,7750,7.14,0,0.15,N,4
1268,22,53000,RENT,2.0,EDUCATION,16000,7.9,0,0.3,N,4
864,26,168000,RENT,1.0,VENTURE,20000,11.36,0,0.12,N,4
29354,37,103000,RENT,3.0,DEBTCONSOLIDATION,18550,7.88,0,0.18,N,12
4942,22,34500,RENT,2.0,MEDICAL,5000,16.89,1,0.14,N,3
2253,25,35000,RENT,5.0,MEDICAL,13000,13.22,1,0.37,N,2
22394,28,55000,MORTGAGE,7.0,DEBTCONSOLIDATION,22000,,0,0.4,N,10
23295,29,62400,RENT,3.0,HOMEIMPROVEMENT,8000,6.62,0,0.13,N,8
31909,41,381450,MORTGAGE,10.0,MEDICAL,35000,13.49,0,0.09,Y,14
23382,30,62000,MORTGAGE,9.0,EDUCATION,5000,13.11,0,0.08,Y,8
16755,23,90096,MORTGAGE,0.0,EDUCATION,10150,11.97,0,0.11,N,3
27616,31,29000,RENT,14.0,HOMEIMPROVEMENT,15075,,1,0.52,N,10
10348,24,21600,RENT,,MEDICAL,10000,9.91,1,0.46,N,3
7940,21,45000,RENT,0.0,PERSONAL,7000,14.96,1,0.16,Y,4
609,23,49400,RENT,0.0,EDUCATION,20000,6.54,1,0.4,N,4
4651,24,46000,RENT,2.0,VENTURE,9975,13.11,0,0.22,Y,3
29842,44,40000,MORTGAGE,8.0,VENTURE,8000,6.62,0,0.2,N,13
25256,35,82000,MORTGAGE,4.0,HOMEIMPROVEMENT,10000,16.69,0,0.12,Y,9
29332,36,103000,RENT,0.0,DEBTCONSOLIDATION,20000,13.79,0,0.19,Y,17
15886,26,201450,MORTGAGE,2.0,MEDICAL,8000,16.95,1,0.03,N,4
5919,21,20000,RENT,,MEDICAL,5600,10.75,0,0.28,N,4
29162,36,250000,MORTGAGE,2.0,VENTURE,4000,7.14,0,0.02,N,12
14022,24,100000,MORTGAGE,4.0,MEDICAL,8000,9.99,0,0.08,N,3
18748,30,75000,RENT,0.0,EDUCATION,16000,8.9,0,0.21,N,10
24150,31,54400,MORTGAGE,1.0,MEDICAL,27050,14.54,1,0.42,N,7
7148,23,67752,RENT,3.0,EDUCATION,7000,6.62,0,0.1,N,4
13648,24,95000,MORTGAGE,,MEDICAL,5750,,0,0.06,Y,4
10635,21,36000,RENT,5.0,PERSONAL,10000,11.48,0,0.28,N,4
30962,41,41435,RENT,,MEDICAL,10000,16.45,1,0.24,N,17
20173,31,35600,RENT,0.0,MEDICAL,4000,13.61,0,0.11,N,5
27881,28,604000,MORTGAGE,12.0,PERSONAL,25000,9.01,1,0.04,N,9
5581,26,74500,RENT,8.0,VENTURE,5000,11.36,0,0.07,N,2
28031,29,99000,MORTGAGE,1.0,PERSONAL,6000,10.25,0,0.06,N,6
29286,37,40000,RENT,1.0,VENTURE,21250,12.99,1,0.53,N,16
5060,23,37200,MORTGAGE,7.0,DEBTCONSOLIDATION,4000,7.66,1,0.11,N,2
31353,40,90000,MORTGAGE,2.0,DEBTCONSOLIDATION,2800,10.65,0,0.03,N,14
9615,24,35000,RENT,3.0,VENTURE,8400,12.87,0,0.24,Y,4
32268,39,150000,MORTGAGE,9.0,MEDICAL,30000,8.9,0,0.2,N,11
8044,24,43200,RENT,8.0,MEDICAL,7200,13.49,0,0.17,Y,4
25055,27,28000,RENT,8.0,MEDICAL,12000,7.51,1,0.43,N,9
17046,21,55600,RENT,2.0,PERSONAL,6000,,0,0.11,N,3
8386,22,57564,MORTGAGE,6.0,MEDICAL,21000,11.48,0,0.36,N,3
14629,22,48255,RENT,3.0,VENTURE,2000,6.76,0,0.04,N,2
26871,32,115200,MORTGAGE,3.0,MEDICAL,10200,,0,0.09,N,9
9311,22,27264,RENT,4.0,EDUCATION,5000,13.11,0,0.18,Y,3
2776,24,56000,RENT,8.0,VENTURE,12000,11.49,0,0.21,N,2
20919,31,90000,RENT,6.0,PERSONAL,9000,5.42,0,0.1,N,9
13667,21,33600,OWN,6.0,PERSONAL,9600,13.98,0,0.29,Y,4
26810,32,27500,OWN,1.0,VENTURE,5000,14.59,0,0.18,Y,10
26104,28,96000,OWN,12.0,PERSONAL,3000,9.63,0,0.03,N,7
32494,60,88000,OWN,8.0,PERSONAL,6000,,0,0.07,Y,18
7189,23,52000,MORTGAGE,7.0,EDUCATION,22000,7.51,0,0.42,N,2
13731,24,90000,RENT,0.0,PERSONAL,13000,8.94,0,0.14,N,4
20515,30,51000,RENT,14.0,MEDICAL,4800,12.69,0,0.09,N,10
5573,26,39000,MORTGAGE,4.0,DEBTCONSOLIDATION,5000,13.67,1,0.13,N,3
6135,25,21812,RENT,7.0,EDUCATION,6000,14.72,0,0.28,Y,2
20811,32,45000,RENT,1.0,PERSONAL,5000,7.88,0,0.11,N,10
10553,23,68500,MORTGAGE,7.0,EDUCATION,4200,11.66,0,0.06,Y,4
5247,24,44700,OWN,8.0,MEDICAL,14400,15.37,0,0.32,Y,4
21153,28,72000,RENT,8.0,PERSONAL,5000,10.59,0,0.07,N,9
3981,22,39996,MORTGAGE,7.0,MEDICAL,6000,12.42,0,0.15,N,4
24209,32,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,10000,9.88,0,0.14,N,5
11085,24,56100,MORTGAGE,0.0,MEDICAL,6000,11.71,1,0.09,N,4
19053,29,102400,RENT,2.0,HOMEIMPROVEMENT,2000,8.88,0,0.02,N,7
20361,27,40000,MORTGAGE,11.0,DEBTCONSOLIDATION,4000,5.79,0,0.1,N,5
16663,26,45000,MORTGAGE,9.0,PERSONAL,10000,16.89,0,0.22,N,3
13158,25,89016,MORTGAGE,9.0,MEDICAL,4500,,0,0.05,N,3
2172,21,12540,RENT,,HOMEIMPROVEMENT,2500,7.88,1,0.2,N,2
30294,36,44004,MORTGAGE,1.0,MEDICAL,1800,10.0,1,0.04,N,13
8718,26,60000,MORTGAGE,10.0,PERSONAL,8000,16.77,0,0.13,N,2
7452,23,85000,RENT,5.0,MEDICAL,6700,15.23,0,0.08,Y,2
15553,23,145000,MORTGAGE,3.0,MEDICAL,12000,10.37,0,0.08,N,2
5197,24,86250,RENT,1.0,HOMEIMPROVEMENT,9000,12.69,0,0.1,N,2
17793,26,21000,OWN,4.0,VENTURE,8000,13.79,0,0.38,N,2
13210,22,90000,MORTGAGE,6.0,EDUCATION,16000,6.03,0,0.18,N,4
11671,25,75000,OWN,9.0,EDUCATION,5600,10.62,0,0.07,N,2
29597,37,21600,RENT,7.0,MEDICAL,3000,12.18,0,0.14,N,16
15995,24,48000,MORTGAGE,4.0,MEDICAL,4000,5.42,0,0.08,N,4
31239,38,82000,OWN,4.0,HOMEIMPROVEMENT,10000,11.99,0,0.12,N,13
21057,28,53500,RENT,4.0,VENTURE,5000,12.18,0,0.09,N,5
20539,30,41000,MORTGAGE,1.0,HOMEIMPROVEMENT,10000,12.73,0,0.24,Y,10
30546,36,58000,MORTGAGE,12.0,PERSONAL,21600,6.54,0,0.37,N,14
21267,30,20000,RENT,14.0,MEDICAL,5400,14.61,0,0.27,Y,7
22191,29,53000,MORTGAGE,13.0,DEBTCONSOLIDATION,10750,13.11,0,0.2,N,7
3809,24,38400,MORTGAGE,7.0,EDUCATION,10000,14.72,0,0.26,N,2
26535,27,30000,OWN,6.0,EDUCATION,1800,14.84,0,0.06,Y,5
10079,24,23040,RENT,0.0,DEBTCONSOLIDATION,9500,19.04,1,0.41,Y,4
25097,31,34000,RENT,0.0,MEDICAL,12000,13.16,1,0.35,Y,9
12488,22,46000,RENT,3.0,EDUCATION,12000,11.71,0,0.26,N,3
18265,29,40000,RENT,2.0,DEBTCONSOLIDATION,23500,11.12,1,0.59,N,8
21067,31,48996,RENT,0.0,DEBTCONSOLIDATION,5000,16.4,1,0.1,Y,5
26898,30,117500,MORTGAGE,3.0,PERSONAL,17500,7.37,0,0.15,N,6
5543,23,66000,RENT,7.0,VENTURE,5000,10.39,0,0.08,N,3
22539,28,75000,RENT,8.0,DEBTCONSOLIDATION,7200,9.88,0,0.1,N,7
15681,25,154000,MORTGAGE,4.0,MEDICAL,12225,7.49,0,0.08,N,3
11864,25,77000,MORTGAGE,8.0,EDUCATION,12000,7.9,0,0.16,N,4
21977,27,51000,OWN,11.0,PERSONAL,12000,7.49,0,0.24,N,7
15519,24,140004,MORTGAGE,4.0,EDUCATION,4000,16.45,0,0.03,N,3
10401,26,67260,MORTGAGE,9.0,HOMEIMPROVEMENT,6500,7.14,0,0.1,N,2
27709,30,170000,MORTGAGE,2.0,VENTURE,14000,10.62,0,0.08,N,6
23281,34,61000,OWN,7.0,VENTURE,5000,5.42,0,0.08,N,6
20947,29,28114,RENT,0.0,DEBTCONSOLIDATION,8800,10.0,1,0.31,N,10
24760,31,80000,RENT,3.0,VENTURE,10000,7.66,0,0.13,N,7
25638,29,88000,MORTGAGE,3.0,DEBTCONSOLIDATION,15000,13.85,0,0.17,Y,6
25845,27,45000,RENT,2.0,PERSONAL,2700,9.91,0,0.06,N,6
17653,21,39900,RENT,0.0,EDUCATION,12000,7.9,0,0.3,N,4
18734,28,63564,RENT,4.0,MEDICAL,16000,13.47,0,0.25,Y,5
8745,24,60000,MORTGAGE,4.0,EDUCATION,4000,7.9,0,0.07,N,3
1384,25,32000,RENT,2.0,MEDICAL,1000,19.03,1,0.03,N,4
25771,28,90000,MORTGAGE,0.0,MEDICAL,15000,7.88,0,0.17,N,6
9036,23,50000,RENT,7.0,DEBTCONSOLIDATION,8000,16.02,1,0.16,N,3
22240,30,36000,RENT,2.0,EDUCATION,6400,10.59,0,0.18,N,9
13095,22,88000,MORTGAGE,6.0,EDUCATION,5000,11.11,0,0.06,N,4
297,23,175000,MORTGAGE,3.0,EDUCATION,7200,8.38,0,0.04,N,3
8635,22,28800,RENT,6.0,EDUCATION,8000,11.49,0,0.28,N,2
30622,42,50000,RENT,3.0,HOMEIMPROVEMENT,8000,10.14,0,0.16,N,15
27775,34,130000,RENT,18.0,VENTURE,16000,6.03,0,0.12,N,6
3867,25,36000,RENT,2.0,PERSONAL,4000,13.61,0,0.11,Y,3
30886,47,69000,MORTGAGE,19.0,VENTURE,20000,6.54,0,0.29,N,12
26111,33,96000,MORTGAGE,4.0,DEBTCONSOLIDATION,3000,11.49,0,0.03,N,7
2077,24,30000,MORTGAGE,9.0,DEBTCONSOLIDATION,2400,13.11,0,0.08,Y,2
15029,25,120000,MORTGAGE,4.0,HOMEIMPROVEMENT,6000,6.76,0,0.05,N,3
15675,26,152000,MORTGAGE,3.0,MEDICAL,17500,8.49,0,0.12,N,2
14209,26,101400,MORTGAGE,10.0,DEBTCONSOLIDATION,5600,6.62,0,0.06,N,3
25768,30,90000,MORTGAGE,14.0,VENTURE,9000,15.58,0,0.1,Y,6
32064,38,30000,RENT,2.0,PERSONAL,2200,,0,0.07,Y,15
18613,27,24000,MORTGAGE,1.0,VENTURE,11000,,0,0.46,Y,6
15216,26,125000,MORTGAGE,5.0,HOMEIMPROVEMENT,7400,12.53,0,0.06,N,2
19226,32,31000,MORTGAGE,4.0,VENTURE,12000,5.42,0,0.39,N,6
2537,24,30000,RENT,2.0,EDUCATION,3000,6.03,0,0.1,N,3
16578,23,58650,MORTGAGE,7.0,MEDICAL,5000,8.59,1,0.07,N,4
16395,22,47800,MORTGAGE,5.0,PERSONAL,1500,13.43,0,0.03,Y,4
7362,22,52700,MORTGAGE,2.0,EDUCATION,5000,9.63,0,0.09,N,4
6636,25,52000,RENT,4.0,VENTURE,6000,14.96,0,0.12,Y,2
7498,22,65700,RENT,7.0,PERSONAL,6800,10.37,0,0.1,N,3
13482,23,92004,MORTGAGE,7.0,VENTURE,24250,11.12,0,0.26,N,4
9009,26,54600,RENT,4.0,HOMEIMPROVEMENT,8000,13.8,0,0.15,Y,4
31018,46,54000,RENT,8.0,PERSONAL,10000,11.71,1,0.19,N,15
20426,32,37000,RENT,3.0,HOMEIMPROVEMENT,4650,13.49,1,0.13,N,7
6553,24,48000,RENT,0.0,EDUCATION,6000,,0,0.13,N,3
10770,26,34000,RENT,5.0,VENTURE,10000,13.11,1,0.29,Y,3
16131,22,29100,RENT,2.0,VENTURE,6250,16.07,1,0.21,N,4
21889,30,75000,RENT,2.0,MEDICAL,6000,12.68,0,0.08,N,8
23238,31,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,9600,10.08,0,0.16,N,8
23145,30,60000,MORTGAGE,8.0,PERSONAL,7400,13.11,0,0.12,Y,5
21684,31,47000,RENT,4.0,VENTURE,6000,6.99,0,0.13,N,7
4654,23,65000,RENT,0.0,VENTURE,9975,7.51,0,0.15,N,2
320,25,113000,RENT,7.0,MEDICAL,25000,12.73,0,0.22,Y,4
7135,23,66000,RENT,2.0,EDUCATION,7000,7.66,0,0.11,N,3
17755,23,45000,RENT,2.0,EDUCATION,1700,14.72,0,0.04,N,2
32336,52,85000,RENT,5.0,MEDICAL,1000,8.9,0,0.01,N,28
11984,25,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,2400,11.86,0,0.03,N,4
2654,22,47000,RENT,3.0,EDUCATION,3000,6.62,0,0.06,N,2
27264,30,130000,MORTGAGE,6.0,DEBTCONSOLIDATION,10000,8.49,0,0.08,N,10
12142,26,30000,RENT,6.0,MEDICAL,11700,11.71,1,0.39,N,2
13721,23,86000,RENT,6.0,EDUCATION,13000,10.62,0,0.15,N,3
19782,27,60000,RENT,0.0,PERSONAL,3500,9.32,0,0.06,N,7
24916,31,46000,RENT,4.0,DEBTCONSOLIDATION,11200,14.27,0,0.24,Y,6
886,21,12000,RENT,1.0,EDUCATION,1000,13.98,0,0.08,N,2
5002,24,38500,RENT,0.0,MEDICAL,5000,14.84,1,0.13,N,2
27396,32,138000,MORTGAGE,5.0,VENTURE,16800,14.35,0,0.12,N,9
29898,39,40800,OWN,0.0,HOMEIMPROVEMENT,3500,8.59,0,0.09,N,14
17310,24,120000,RENT,4.0,HOMEIMPROVEMENT,10000,13.61,0,0.08,N,2
244,24,82000,RENT,8.0,VENTURE,25000,10.25,0,0.3,N,2
14758,25,102000,MORTGAGE,7.0,HOMEIMPROVEMENT,25000,20.16,1,0.25,Y,4
23853,30,66120,MORTGAGE,10.0,PERSONAL,2800,13.57,0,0.04,N,6
8207,25,28128,RENT,2.0,EDUCATION,7500,15.33,1,0.27,Y,3
16527,26,50200,RENT,1.0,EDUCATION,9000,7.66,0,0.18,N,3
5983,24,56000,RENT,8.0,EDUCATION,5600,6.03,0,0.1,N,3
24535,32,74000,OWN,3.0,PERSONAL,5000,10.62,0,0.07,N,10
2363,21,42000,RENT,5.0,MEDICAL,2500,9.99,0,0.06,N,2
22721,27,62000,RENT,4.0,EDUCATION,7500,13.04,0,0.12,Y,6
16513,22,107000,MORTGAGE,6.0,DEBTCONSOLIDATION,35000,16.49,1,0.33,Y,3
